
---------- Begin Simulation Statistics ----------
simSeconds                                   2.415146                       # Number of seconds simulated (Second)
simTicks                                 2415145774800                       # Number of ticks simulated (Tick)
finalTick                                4304289314800                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  21968.22                       # Real time elapsed on the host (Second)
hostTickRate                                109938169                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    9140068                       # Number of bytes of host memory used (Byte)
simInsts                                   1696570196                       # Number of instructions simulated (Count)
simOps                                     1876935773                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    77228                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      85439                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED 4304289314800                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                       6037864437                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       501793553                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   191347                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      499163005                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                9553267                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            114142030                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         200649705                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                3117                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          6037462161                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.082678                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.369925                       # Number of insts issued each cycle (Count)
system.cpu.dcache.prefetcher.pfRemovedFull            0                       # number of prefetches dropped due to prefetch queue size (Count)
system.cpu.dcache.prefetcher.pfSpanPage       1282542                       # number of prefetches that crossed the page (Count)
system.cpu.dcache.prefetcher.pfUsefulSpanPage        49998                       # number of prefetches that is useful and crossed the page (Count)
system.cpu.dcache.prefetcher.pfTransFailed     17288085                       # number of pfq empty and translation not avaliable immediately when there is a chance for prefetch (Count)
system.cpu.dcache.prefetcher.dmp_pfIdentified     19832531                       # number of DMP prefetch candidates identified (Count)
system.cpu.dcache.prefetcher.dmp_dataFill      2928489                       # number of DMP prefetch candidates identified (Count)
system.cpu.dcache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 4304289314800                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.dcache.tags.tagsInUse                  512                       # Average ticks per tags in use ((Tick/Count))
system.cpu.dcache.tags.totalRefs            175588537                       # Total number of references to valid blocks. (Count)
system.cpu.dcache.tags.sampledRefs           32173614                       # Sample count of references to valid blocks. (Count)
system.cpu.dcache.tags.avgRefs               5.457532                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.dcache.tags.warmupTick                   0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.dcache.tags.occupancies::cpu.data   494.617000                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.dcache.tags.occupancies::cpu.dcache.prefetcher    17.383000                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.dcache.tags.avgOccs::cpu.data     0.966049                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.dcache.tags.avgOccs::cpu.dcache.prefetcher     0.033951                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.dcache.tags.avgOccs::total               1                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.dcache.tags.occupanciesTaskId::1022           19                       # Occupied blocks per task id (Count)
system.cpu.dcache.tags.occupanciesTaskId::1024          493                       # Occupied blocks per task id (Count)
system.cpu.dcache.tags.ageTaskId_1022::0            4                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1022::1           15                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::0          127                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::1          366                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ratioOccsTaskId::1022     0.037109                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.dcache.tags.ratioOccsTaskId::1024     0.962891                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.dcache.tags.tagAccesses         1343678030                       # Number of tag accesses (Count)
system.cpu.dcache.tags.dataAccesses        1343678030                       # Number of data accesses (Count)
system.cpu.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 4304289314800                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.decode.idleCycles                 65687407                       # Number of cycles decode is idle (Cycle)
system.cpu.decode.blockedCycles            5769346786                       # Number of cycles decode is blocked (Cycle)
system.cpu.decode.runCycles                 114308729                       # Number of cycles decode is running (Cycle)
system.cpu.decode.unblockCycles              84196715                       # Number of cycles decode is unblocking (Cycle)
system.cpu.decode.squashCycles                3922524                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved             42215594                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                 37138                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts              521112575                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts               4931825                       # Number of squashed instructions handled by decode (Count)
system.cpu.fetch.icacheStallCycles            4005429                       # Number of cycles fetch is stalled on an Icache miss (Cycle)
system.cpu.fetch.insts                      655431141                       # Number of instructions fetch has processed (Count)
system.cpu.fetch.branches                   146519063                       # Number of branches that fetch encountered (Count)
system.cpu.fetch.predictedBranches           54482297                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                    6028488267                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                 7919308                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.tlbCycles                      24786                       # Number of cycles fetch has spent waiting for tlb (Cycle)
system.cpu.fetch.miscStallCycles               519193                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles        463547                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.pendingQuiesceStallCycles          575                       # Number of stall cycles due to pending quiesce instructions (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles          710                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                 208193684                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                  3101                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.tlbSquashes                      121                       # Number of outstanding ITLB misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples         6037462161                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              0.109146                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             0.498451                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0               5686085032     94.18%     94.18% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                192688655      3.19%     97.37% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                  9786498      0.16%     97.53% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                148901976      2.47%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                3                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total           6037462161                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.branchRate                  0.024267                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetch.rate                        0.108553                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.icache.demandHits::cpu.inst      208176793                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total         208176793                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst     208176793                       # number of overall hits (Count)
system.cpu.icache.overallHits::total        208176793                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst        16889                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total           16889                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst        16889                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total          16889                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    379476793                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    379476793                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    379476793                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    379476793                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst    208193682                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total     208193682                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst    208193682                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total    208193682                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000081                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000081                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000081                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000081                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 22468.872817                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 22468.872817                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 22468.872817                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 22468.872817                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs        21903                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs          281                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      77.946619                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks        15411                       # number of writebacks (Count)
system.cpu.icache.writebacks::total             15411                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst         1479                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total          1479                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst         1479                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total         1479                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst        15410                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total        15410                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst        15410                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total        15410                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst    332030395                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total    332030395                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst    332030395                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total    332030395                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000074                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000074                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000074                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000074                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 21546.424075                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 21546.424075                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 21546.424075                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 21546.424075                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                  15411                       # number of replacements (Count)
system.cpu.icache.prefetchFills                     0                       # number of prefetch fills (Count)
system.cpu.icache.prefetchHits                      0                       # number of prefetch hits (Count)
system.cpu.icache.ReadReq.hits::cpu.inst    208176793                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total       208176793                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst        16889                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total         16889                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst    379476793                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total    379476793                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst    208193682                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total    208193682                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.000081                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.000081                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 22468.872817                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 22468.872817                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst         1479                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total         1479                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst        15410                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total        15410                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst    332030395                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total    332030395                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000074                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000074                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 21546.424075                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 21546.424075                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 4304289314800                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse                  512                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs            264672927                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs              15411                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs           17174.286354                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick                   0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst          512                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst            1                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total               1                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0            3                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3           18                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4          491                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses         1665564867                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses        1665564867                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 4304289314800                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                   3922524                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                 4925813377                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                 24190614                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              504618932                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                    0                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                181054719                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 5610907                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                154360                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                   5514484                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                   310761                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents           1437                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect        3165665                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       735793                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts              3901458                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                399165125                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               399144206                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 291508279                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 656719185                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        0.066107                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.443886                       # Average fanout of values written-back ((Count/Count))
system.cpu.lsq0.forwLoads                       77158                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                46195987                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                    0                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                1437                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                 128165                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                 4229                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                 266493                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples          134805909                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean            169.441466                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev           114.747207                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9               36571067     27.13%     27.13% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19               627538      0.47%     27.59% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29               164640      0.12%     27.72% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39               112832      0.08%     27.80% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                 1203      0.00%     27.80% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                  558      0.00%     27.80% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                74578      0.06%     27.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                11989      0.01%     27.87% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                10171      0.01%     27.87% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                 1652      0.00%     27.87% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                163      0.00%     27.87% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119               1072      0.00%     27.88% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129               2852      0.00%     27.88% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139              15761      0.01%     27.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149             382471      0.28%     28.17% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159            9223209      6.84%     35.01% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169             822956      0.61%     35.63% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179               5041      0.00%     35.63% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189           36331447     26.95%     62.58% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199            4946359      3.67%     66.25% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209            1570577      1.17%     67.41% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219            4769889      3.54%     70.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                399      0.00%     70.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                 48      0.00%     70.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                 23      0.00%     70.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                 39      0.00%     70.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                303      0.00%     70.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                 34      0.00%     70.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289               2655      0.00%     70.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299                495      0.00%     70.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows         39153888     29.04%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                3                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              784                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total            134805909                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.alignFaults                          0                       # Number of MMU faults due to alignment restrictions (Count)
system.cpu.mmu.prefetchFaults                17294893                       # Number of MMU faults due to prefetch (Count)
system.cpu.mmu.domainFaults                         0                       # Number of MMU faults due to domain restrictions (Count)
system.cpu.mmu.permsFaults                      10829                       # Number of MMU faults due to permissions restrictions (Count)
system.cpu.mmu.dtb.readHits                 144842873                       # Read hits (Count)
system.cpu.mmu.dtb.readMisses               112350404                       # Read misses (Count)
system.cpu.mmu.dtb.writeHits                  5516253                       # Write hits (Count)
system.cpu.mmu.dtb.writeMisses                  44482                       # Write misses (Count)
system.cpu.mmu.dtb.inserts                   24503771                       # Number of times an entry is inserted into the TLB (Count)
system.cpu.mmu.dtb.flushTlb                         0                       # Number of times a TLB invalidation was requested (Count)
system.cpu.mmu.dtb.flushedEntries                   0                       # Number of entries that have been flushed from TLB (Count)
system.cpu.mmu.dtb.readAccesses             257193277                       # Read accesses (Count)
system.cpu.mmu.dtb.writeAccesses              5560735                       # Write accesses (Count)
system.cpu.mmu.dtb.hits                     150359126                       # Total TLB (inst and data) hits (Count)
system.cpu.mmu.dtb.misses                   112394886                       # Total TLB (inst and data) misses (Count)
system.cpu.mmu.dtb.accesses                 262754012                       # Total TLB (inst and data) accesses (Count)
system.cpu.mmu.dtb_walker.walks              93070824                       # Table walker walks requested (Count)
system.cpu.mmu.dtb_walker.walksLongDescriptor     93070811                       # Table walker walks initiated with long descriptors (Count)
system.cpu.mmu.dtb_walker.walksLongTerminatedAtLevel::Level1          600                       # Level at which table walker walks with long descriptors terminate (Count)
system.cpu.mmu.dtb_walker.walksLongTerminatedAtLevel::Level3     22474002                       # Level at which table walker walks with long descriptors terminate (Count)
system.cpu.mmu.dtb_walker.squashedBefore     68012825                       # Table walks squashed before starting (Count)
system.cpu.mmu.dtb_walker.walkWaitTime::samples     25057999                       # Table walker wait (enqueue to first request) latency (Tick)
system.cpu.mmu.dtb_walker.walkWaitTime::mean  1199.041232                       # Table walker wait (enqueue to first request) latency (Tick)
system.cpu.mmu.dtb_walker.walkWaitTime::stdev  4710.329993                       # Table walker wait (enqueue to first request) latency (Tick)
system.cpu.mmu.dtb_walker.walkWaitTime::0-16383     25015744     99.83%     99.83% # Table walker wait (enqueue to first request) latency (Tick)
system.cpu.mmu.dtb_walker.walkWaitTime::16384-32767          456      0.00%     99.83% # Table walker wait (enqueue to first request) latency (Tick)
system.cpu.mmu.dtb_walker.walkWaitTime::32768-49151           28      0.00%     99.83% # Table walker wait (enqueue to first request) latency (Tick)
system.cpu.mmu.dtb_walker.walkWaitTime::49152-65535        35794      0.14%     99.98% # Table walker wait (enqueue to first request) latency (Tick)
system.cpu.mmu.dtb_walker.walkWaitTime::65536-81919         1021      0.00%     99.98% # Table walker wait (enqueue to first request) latency (Tick)
system.cpu.mmu.dtb_walker.walkWaitTime::114688-131071           18      0.00%     99.98% # Table walker wait (enqueue to first request) latency (Tick)
system.cpu.mmu.dtb_walker.walkWaitTime::131072-147455          135      0.00%     99.98% # Table walker wait (enqueue to first request) latency (Tick)
system.cpu.mmu.dtb_walker.walkWaitTime::163840-180223            9      0.00%     99.98% # Table walker wait (enqueue to first request) latency (Tick)
system.cpu.mmu.dtb_walker.walkWaitTime::180224-196607         4794      0.02%    100.00% # Table walker wait (enqueue to first request) latency (Tick)
system.cpu.mmu.dtb_walker.walkWaitTime::total     25057999                       # Table walker wait (enqueue to first request) latency (Tick)
system.cpu.mmu.dtb_walker.walkServiceTime::samples     88591194                       # Table walker service (enqueue to completion) latency (Tick)
