
---------- Begin Simulation Statistics ----------
simSeconds                                   0.108645                       # Number of seconds simulated (Second)
simTicks                                 108645250000                       # Number of ticks simulated (Tick)
finalTick                                830500982000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1774.93                       # Real time elapsed on the host (Second)
hostTickRate                                 61211165                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    9150332                       # Number of bytes of host memory used (Byte)
simInsts                                    441516318                       # Number of instructions simulated (Count)
simOps                                      502508064                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   248752                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     283115                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED 830500982000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        271613125                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        33812930                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     2044                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       30465151                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 346459                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              4610815                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           7816897                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 152                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           271537285                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.112195                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.439801                       # Number of insts issued each cycle (Count)
system.cpu.lsq0.loadToUse::160-169             726215      5.88%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179               3655      0.03%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189               1080      0.01%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                  5      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299                  4      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows               32      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                3                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              609                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total             12353952                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.alignFaults                          0                       # Number of MMU faults due to alignment restrictions (Count)
system.cpu.mmu.prefetchFaults                   12136                       # Number of MMU faults due to prefetch (Count)
system.cpu.mmu.domainFaults                         0                       # Number of MMU faults due to domain restrictions (Count)
system.cpu.mmu.permsFaults                         61                       # Number of MMU faults due to permissions restrictions (Count)
system.cpu.mmu.dtb.readHits                  14078095                       # Read hits (Count)
system.cpu.mmu.dtb.readMisses                  234363                       # Read misses (Count)
system.cpu.mmu.dtb.writeHits                    28541                       # Write hits (Count)
system.cpu.mmu.dtb.writeMisses                      0                       # Write misses (Count)
system.cpu.mmu.dtb.inserts                          0                       # Number of times an entry is inserted into the TLB (Count)
system.cpu.mmu.dtb.flushTlb                         0                       # Number of times a TLB invalidation was requested (Count)
system.cpu.mmu.dtb.flushedEntries                   0                       # Number of entries that have been flushed from TLB (Count)
system.cpu.mmu.dtb.readAccesses              14312458                       # Read accesses (Count)
system.cpu.mmu.dtb.writeAccesses                28541                       # Write accesses (Count)
system.cpu.mmu.dtb.hits                      14106636                       # Total TLB (inst and data) hits (Count)
system.cpu.mmu.dtb.misses                      234363                       # Total TLB (inst and data) misses (Count)
system.cpu.mmu.dtb.accesses                  14340999                       # Total TLB (inst and data) accesses (Count)
system.cpu.mmu.dtb_walker.walks                222227                       # Table walker walks requested (Count)
system.cpu.mmu.dtb_walker.walksLongDescriptor       222227                       # Table walker walks initiated with long descriptors (Count)
system.cpu.mmu.dtb_walker.squashedBefore        94208                       # Table walks squashed before starting (Count)
system.cpu.mmu.dtb_walker.walkWaitTime::samples       128019                       # Table walker wait (enqueue to first request) latency (Tick)
system.cpu.mmu.dtb_walker.walkWaitTime::0       128019    100.00%    100.00% # Table walker wait (enqueue to first request) latency (Tick)
system.cpu.mmu.dtb_walker.walkWaitTime::total       128019                       # Table walker wait (enqueue to first request) latency (Tick)
system.cpu.mmu.dtb_walker.pendingWalks::samples 108646494000                       # Table walker pending requests distribution (Tick)
system.cpu.mmu.dtb_walker.pendingWalks::mean     0.290987                       # Table walker pending requests distribution (Tick)
system.cpu.mmu.dtb_walker.pendingWalks::stdev     0.454658                       # Table walker pending requests distribution (Tick)
system.cpu.mmu.dtb_walker.pendingWalks::0  77053195200     70.92%     70.92% # Table walker pending requests distribution (Tick)
system.cpu.mmu.dtb_walker.pendingWalks::1  31572140800     29.06%     99.98% # Table walker pending requests distribution (Tick)
system.cpu.mmu.dtb_walker.pendingWalks::2     21042800      0.02%    100.00% # Table walker pending requests distribution (Tick)
system.cpu.mmu.dtb_walker.pendingWalks::3          800      0.00%    100.00% # Table walker pending requests distribution (Tick)
system.cpu.mmu.dtb_walker.pendingWalks::4       114400      0.00%    100.00% # Table walker pending requests distribution (Tick)
system.cpu.mmu.dtb_walker.pendingWalks::total 108646494000                       # Table walker pending requests distribution (Tick)
system.cpu.mmu.dtb_walker.requestOrigin_Requested::Data       222227                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.dtb_walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.dtb_walker.requestOrigin_Requested::total       222227                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.dtb_walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.dtb_walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.dtb_walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.dtb_walker.requestOrigin::total       222227                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.dtb_walker.power_state.pwrStateResidencyTicks::UNDEFINED 830500982000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.instHits                  11617693                       # Inst hits (Count)
system.cpu.mmu.itb.instMisses                     130                       # Inst misses (Count)
system.cpu.mmu.itb.inserts                        129                       # Number of times an entry is inserted into the TLB (Count)
system.cpu.mmu.itb.flushTlb                         0                       # Number of times a TLB invalidation was requested (Count)
system.cpu.mmu.itb.flushedEntries                   0                       # Number of entries that have been flushed from TLB (Count)
system.cpu.mmu.itb.instAccesses              11617823                       # Inst accesses (Count)
system.cpu.mmu.itb.hits                      11617693                       # Total TLB (inst and data) hits (Count)
system.cpu.mmu.itb.misses                         130                       # Total TLB (inst and data) misses (Count)
system.cpu.mmu.itb.accesses                  11617823                       # Total TLB (inst and data) accesses (Count)
system.cpu.mmu.itb_walker.walks                     5                       # Table walker walks requested (Count)
system.cpu.mmu.itb_walker.walksLongDescriptor            4                       # Table walker walks initiated with long descriptors (Count)
system.cpu.mmu.itb_walker.walksLongTerminatedAtLevel::Level3            4                       # Level at which table walker walks with long descriptors terminate (Count)
system.cpu.mmu.itb_walker.squashedBefore            1                       # Table walks squashed before starting (Count)
system.cpu.mmu.itb_walker.walkWaitTime::samples            4                       # Table walker wait (enqueue to first request) latency (Tick)
system.cpu.mmu.itb_walker.walkWaitTime::0            4    100.00%    100.00% # Table walker wait (enqueue to first request) latency (Tick)
system.cpu.mmu.itb_walker.walkWaitTime::total            4                       # Table walker wait (enqueue to first request) latency (Tick)
system.cpu.mmu.itb_walker.walkServiceTime::samples            4                       # Table walker service (enqueue to completion) latency (Tick)
system.cpu.mmu.itb_walker.walkServiceTime::mean        60000                       # Table walker service (enqueue to completion) latency (Tick)
system.cpu.mmu.itb_walker.walkServiceTime::gmean 59983.592204                       # Table walker service (enqueue to completion) latency (Tick)
system.cpu.mmu.itb_walker.walkServiceTime::stdev  1632.993162                       # Table walker service (enqueue to completion) latency (Tick)
system.cpu.mmu.itb_walker.walkServiceTime::57344-61439            3     75.00%     75.00% # Table walker service (enqueue to completion) latency (Tick)
system.cpu.mmu.itb_walker.walkServiceTime::61440-65535            1     25.00%    100.00% # Table walker service (enqueue to completion) latency (Tick)
system.cpu.mmu.itb_walker.walkServiceTime::total            4                       # Table walker service (enqueue to completion) latency (Tick)
system.cpu.mmu.itb_walker.pageSizes::4KiB            4    100.00%    100.00% # Table walker page sizes translated (Count)
system.cpu.mmu.itb_walker.pageSizes::total            4                       # Table walker page sizes translated (Count)
system.cpu.mmu.itb_walker.requestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.itb_walker.requestOrigin_Requested::Inst            4                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.itb_walker.requestOrigin_Requested::total            4                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.itb_walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.itb_walker.requestOrigin_Completed::Inst            4                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.itb_walker.requestOrigin_Completed::total            4                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.itb_walker.requestOrigin::total            8                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.itb_walker.power_state.pwrStateResidencyTicks::UNDEFINED 830500982000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.l2_shared.partialHits               12                       # partial translation hits (Count)
system.cpu.mmu.l2_shared.instHits                 130                       # Inst hits (Count)
system.cpu.mmu.l2_shared.instMisses                 0                       # Inst misses (Count)
system.cpu.mmu.l2_shared.readHits                   7                       # Read hits (Count)
system.cpu.mmu.l2_shared.readMisses            234356                       # Read misses (Count)
system.cpu.mmu.l2_shared.inserts                    4                       # Number of times an entry is inserted into the TLB (Count)
system.cpu.mmu.l2_shared.flushTlb                   0                       # Number of times a TLB invalidation was requested (Count)
system.cpu.mmu.l2_shared.flushedEntries             0                       # Number of entries that have been flushed from TLB (Count)
system.cpu.mmu.l2_shared.readAccesses          234363                       # Read accesses (Count)
system.cpu.mmu.l2_shared.instAccesses             130                       # Inst accesses (Count)
system.cpu.mmu.l2_shared.hits                     137                       # Total TLB (inst and data) hits (Count)
system.cpu.mmu.l2_shared.misses                234356                       # Total TLB (inst and data) misses (Count)
system.cpu.mmu.l2_shared.accesses              234493                       # Total TLB (inst and data) accesses (Count)
system.cpu.mmu.stage2_dtb.readHits                  0                       # Read hits (Count)
system.cpu.mmu.stage2_dtb.readMisses                0                       # Read misses (Count)
system.cpu.mmu.stage2_dtb.writeHits                 0                       # Write hits (Count)
system.cpu.mmu.stage2_dtb.writeMisses               0                       # Write misses (Count)
system.cpu.mmu.stage2_dtb.inserts                   0                       # Number of times an entry is inserted into the TLB (Count)
system.cpu.mmu.stage2_dtb.flushTlb                  0                       # Number of times a TLB invalidation was requested (Count)
system.cpu.mmu.stage2_dtb.flushedEntries            0                       # Number of entries that have been flushed from TLB (Count)
system.cpu.mmu.stage2_dtb.readAccesses              0                       # Read accesses (Count)
system.cpu.mmu.stage2_dtb.writeAccesses             0                       # Write accesses (Count)
system.cpu.mmu.stage2_dtb.hits                      0                       # Total TLB (inst and data) hits (Count)
system.cpu.mmu.stage2_dtb.misses                    0                       # Total TLB (inst and data) misses (Count)
system.cpu.mmu.stage2_dtb.accesses                  0                       # Total TLB (inst and data) accesses (Count)
system.cpu.mmu.stage2_dtb_walker.walks              0                       # Table walker walks requested (Count)
system.cpu.mmu.stage2_dtb_walker.requestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_dtb_walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_dtb_walker.requestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_dtb_walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_dtb_walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_dtb_walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_dtb_walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_dtb_walker.power_state.pwrStateResidencyTicks::UNDEFINED 830500982000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.stage2_itb.instHits                  0                       # Inst hits (Count)
system.cpu.mmu.stage2_itb.instMisses                0                       # Inst misses (Count)
system.cpu.mmu.stage2_itb.inserts                   0                       # Number of times an entry is inserted into the TLB (Count)
system.cpu.mmu.stage2_itb.flushTlb                  0                       # Number of times a TLB invalidation was requested (Count)
system.cpu.mmu.stage2_itb.flushedEntries            0                       # Number of entries that have been flushed from TLB (Count)
system.cpu.mmu.stage2_itb.instAccesses              0                       # Inst accesses (Count)
system.cpu.mmu.stage2_itb.hits                      0                       # Total TLB (inst and data) hits (Count)
system.cpu.mmu.stage2_itb.misses                    0                       # Total TLB (inst and data) misses (Count)
system.cpu.mmu.stage2_itb.accesses                  0                       # Total TLB (inst and data) accesses (Count)
system.cpu.mmu.stage2_itb_walker.walks              0                       # Table walker walks requested (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.power_state.pwrStateResidencyTicks::UNDEFINED 830500982000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 155452303000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                 168772                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                  7259871                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles               198198340                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles         355747                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                   8600902                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles              56953653                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts               33941042                       # Number of instructions processed by rename (Count)
system.cpu.rename.squashedInsts                191274                       # Number of squashed instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents              10781127                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents               30083139                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents               52358782                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                  22848                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands            48058635                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                    64945205                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 43481181                       # Number of integer rename lookups (Count)
system.cpu.rename.vecLookups                      128                       # Number of vector rename lookups (Count)
system.cpu.rename.committedMaps              41442604                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                  6616034                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                    7820                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                1342                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  12043405                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                        304395813                       # The number of ROB reads (Count)
system.cpu.rob.writes                        68024922                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 29169562                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   29204164                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu_clk_domain.clock                       400                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.iobus.transDist::ReadReq                    32                       # Transaction distribution (Count)
system.iobus.transDist::ReadResp                   32                       # Transaction distribution (Count)
system.iobus.pktCount_system.bridge.mem_side_port::system.realview.realview_io.pio           64                       # Packet count per connected requestor and responder (Count)
system.iobus.pktCount_system.bridge.mem_side_port::total           64                       # Packet count per connected requestor and responder (Count)
system.iobus.pktCount::total                       64                       # Packet count per connected requestor and responder (Count)
system.iobus.pktSize_system.bridge.mem_side_port::system.realview.realview_io.pio          128                       # Cumulative packet size per connected requestor and responder (Byte)
system.iobus.pktSize_system.bridge.mem_side_port::total          128                       # Cumulative packet size per connected requestor and responder (Byte)
system.iobus.pktSize::total                       128                       # Cumulative packet size per connected requestor and responder (Byte)
system.iobus.power_state.pwrStateResidencyTicks::UNDEFINED 830500982000                       # Cumulative time (in ticks) in various power states (Tick)
system.iobus.reqLayer2.occupancy                33800                       # Layer occupancy (ticks) (Tick)
system.iobus.reqLayer2.utilization                0.0                       # Layer utilization (Ratio)
system.iobus.respLayer0.occupancy               64000                       # Layer occupancy (ticks) (Tick)
system.iobus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.iocache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.iocache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.iocache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.iocache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.iocache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.iocache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.iocache.replacements                         0                       # number of replacements (Count)
system.iocache.prefetchFills                        0                       # number of prefetch fills (Count)
system.iocache.prefetchHits                         0                       # number of prefetch hits (Count)
system.iocache.power_state.pwrStateResidencyTicks::UNDEFINED 830500982000                       # Cumulative time (in ticks) in various power states (Tick)
system.iocache.tags.tagsInUse                      16                       # Average ticks per tags in use ((Tick/Count))
system.iocache.tags.totalRefs                       0                       # Total number of references to valid blocks. (Count)
system.iocache.tags.sampledRefs                     0                       # Sample count of references to valid blocks. (Count)
system.iocache.tags.avgRefs                       nan                       # Average number of references to valid blocks. ((Count/Count))
system.iocache.tags.warmupTick                      0                       # The tick when the warmup percentage was hit. (Tick)
system.iocache.tags.occupancies::pci_ide           16                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.iocache.tags.avgOccs::pci_ide                1                       # Average percentage of cache occupancy ((Ratio/Tick))
system.iocache.tags.avgOccs::total                  1                       # Average percentage of cache occupancy ((Ratio/Tick))
system.iocache.tags.occupanciesTaskId::1023           16                       # Occupied blocks per task id (Count)
system.iocache.tags.ageTaskId_1023::4              16                       # Occupied blocks per task id, per block age (Count)
system.iocache.tags.ratioOccsTaskId::1023            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.iocache.tags.tagAccesses                     0                       # Number of tag accesses (Count)
system.iocache.tags.dataAccesses                    0                       # Number of data accesses (Count)
system.iocache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 830500982000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2.demandHits::cpu.mmu.dtb_walker       256032                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.inst                    371                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                 150829                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.dcache.prefetcher        41817                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                    449049                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.mmu.dtb_walker       256032                       # number of overall hits (Count)
system.l2.overallHits::cpu.inst                   371                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                150829                       # number of overall hits (Count)
system.l2.overallHits::cpu.dcache.prefetcher        41817                       # number of overall hits (Count)
system.l2.overallHits::total                   449049                       # number of overall hits (Count)
system.l2.demandMisses::cpu.mmu.dtb_walker            3                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.mmu.itb_walker            4                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.inst                  897                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data              1871726                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.dcache.prefetcher       446894                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                 2319524                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.mmu.dtb_walker            3                       # number of overall misses (Count)
system.l2.overallMisses::cpu.mmu.itb_walker            4                       # number of overall misses (Count)
system.l2.overallMisses::cpu.inst                 897                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data             1871726                       # number of overall misses (Count)
system.l2.overallMisses::cpu.dcache.prefetcher       446894                       # number of overall misses (Count)
system.l2.overallMisses::total                2319524                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.mmu.dtb_walker       175597                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.mmu.itb_walker       235998                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.inst        52024400                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data    109105598000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.dcache.prefetcher  26537713631                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total       135695747626                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.mmu.dtb_walker       175597                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.mmu.itb_walker       235998                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst       52024400                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data   109105598000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.dcache.prefetcher  26537713631                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total      135695747626                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.mmu.dtb_walker       256035                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.mmu.itb_walker            4                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.inst               1268                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data            2022555                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.dcache.prefetcher       488711                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total               2768573                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.mmu.dtb_walker       256035                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.mmu.itb_walker            4                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst              1268                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data           2022555                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.dcache.prefetcher       488711                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total              2768573                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.mmu.dtb_walker     0.000012                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.mmu.itb_walker            1                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.inst           0.707413                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.925427                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.dcache.prefetcher     0.914434                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.837805                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.mmu.dtb_walker     0.000012                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.mmu.itb_walker            1                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.707413                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.925427                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.dcache.prefetcher     0.914434                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.837805                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.mmu.dtb_walker 58532.333333                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.mmu.itb_walker 58999.500000                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.inst 57998.216276                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 58291.436888                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.dcache.prefetcher 59382.568643                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    58501.549295                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.mmu.dtb_walker 58532.333333                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.mmu.itb_walker 58999.500000                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 57998.216276                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 58291.436888                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.dcache.prefetcher 59382.568643                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   58501.549295                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks                 1929                       # number of writebacks (Count)
system.l2.writebacks::total                      1929                       # number of writebacks (Count)
system.l2.demandMshrHits::cpu.inst                  1                       # number of demand (read+write) MSHR hits (Count)
system.l2.demandMshrHits::total                     1                       # number of demand (read+write) MSHR hits (Count)
system.l2.overallMshrHits::cpu.inst                 1                       # number of overall MSHR hits (Count)
system.l2.overallMshrHits::total                    1                       # number of overall MSHR hits (Count)
system.l2.demandMshrMisses::cpu.mmu.dtb_walker            3                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.mmu.itb_walker            4                       # number of demand (read+write) MSHR misses (Count)
